"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 19, 2015","12.800","12.600","13.100","12.600","281.51K","3.23%"
"Mar 18, 2015","12.400","12.350","12.700","12.350","209.93K","-0.80%"
"Mar 17, 2015","12.500","12.500","12.650","12.350","124.64K","1.21%"
"Mar 16, 2015","12.350","12.700","12.800","12.250","73.95K","0.00%"
"Mar 13, 2015","12.350","12.950","12.950","12.050","106.09K","-0.80%"
"Mar 12, 2015","12.450","12.400","12.800","12.200","132.51K","-2.73%"
"Mar 11, 2015","12.800","12.800","13.100","12.750","437.04K","-2.29%"
"Mar 10, 2015","13.100","13.200","13.450","12.750","417.72K","-2.60%"
"Mar 09, 2015","13.450","12.750","13.600","12.750","117.02K","0.37%"
"Mar 06, 2015","13.400","13.150","13.700","13.100","382.45K","2.68%"
"Mar 05, 2015","13.050","13.150","13.150","12.650","627.52K","0.77%"
"Mar 04, 2015","12.950","13.250","13.250","12.950","206.60K","-2.63%"
"Mar 03, 2015","13.300","12.800","13.350","12.800","262.28K","2.31%"
"Mar 02, 2015","13.000","12.250","13.200","12.250","324.08K","1.56%"
"Feb 27, 2015","12.800","12.000","12.800","12.000","255.96K","4.49%"
"Feb 26, 2015","12.250","12.250","12.600","12.000","304.16K","2.94%"
"Feb 25, 2015","11.900","12.100","12.200","11.650","149.86K","-0.83%"
"Feb 24, 2015","12.000","12.600","12.600","12.000","328.66K","-3.61%"
"Feb 23, 2015","12.450","13.500","13.500","12.250","117.93K","-3.49%"
"Feb 20, 2015","12.900","13.150","13.150","12.500","134.30K","-0.77%"
"Feb 19, 2015","13.000","13.800","13.800","12.600","527.28K","-5.11%"
"Feb 18, 2015","13.700","13.800","13.850","13.500","1.04M","1.48%"
"Feb 17, 2015","13.500","13.600","13.800","13.200","429.97K","0.37%"
"Feb 16, 2015","13.450","14.000","14.000","13.050","222.69K","-1.47%"
"Feb 13, 2015","13.650","13.400","13.950","12.950","1.18M","3.41%"
"Feb 12, 2015","13.200","11.850","13.600","11.850","1.20M","8.20%"
"Feb 11, 2015","12.200","11.800","12.673","11.800","490.30K","0.00%"
"Feb 10, 2015","12.200","12.300","13.101","12.100","66.43K","-2.40%"
"Feb 09, 2015","12.500","12.500","13.201","12.300","344.09K","0.40%"
"Feb 06, 2015","12.450","11.500","12.450","11.500","547.57K","8.26%"
"Feb 05, 2015","11.500","10.750","12.100","10.750","335.95K","3.14%"
"Feb 04, 2015","11.150","11.000","11.600","10.800","94.17K","0.45%"
"Feb 03, 2015","11.100","10.750","11.600","10.150","903.36K","3.26%"
"Feb 02, 2015","10.750","10.500","11.000","10.250","220.83K","1.42%"
"Jan 30, 2015","10.600","10.500","10.850","10.350","269.11K","-0.93%"
"Jan 29, 2015","10.700","10.650","10.700","10.200","573.14K","-1.83%"
"Jan 28, 2015","10.900","11.650","11.800","10.800","309.32K","-6.44%"
"Jan 27, 2015","11.650","11.850","11.900","11.300","133.23K","-3.72%"
"Jan 26, 2015","12.100","12.400","12.492","11.850","455.20K","-4.72%"
"Jan 23, 2015","12.700","13.500","13.500","12.700","687.13K","-2.31%"
"Jan 22, 2015","13.000","11.750","13.000","11.600","297.39K","11.11%"
"Jan 21, 2015","11.700","11.000","11.700","11.000","60.07K","4.46%"
"Jan 20, 2015","11.200","10.900","11.500","10.900","534.19K","5.16%"
"Jan 19, 2015","10.650","9.850","10.800","9.670","460.27K","4.93%"
"Jan 16, 2015","10.150","10.350","10.350","10.000","359.68K","0.50%"
"Jan 15, 2015","10.100","10.900","11.000","9.950","598.01K","-6.05%"
"Jan 14, 2015","10.750","10.700","10.950","10.250","288.56K","0.94%"
"Jan 13, 2015","10.650","11.300","11.400","10.300","588.27K","-5.33%"
"Jan 12, 2015","11.250","12.000","12.150","11.250","204.51K","-8.54%"
"Jan 09, 2015","12.300","12.250","12.400","12.050","435.97K","2.07%"
"Jan 08, 2015","12.050","11.900","12.200","11.500","458.08K","4.33%"
"Jan 07, 2015","11.550","11.600","12.150","11.550","96.92K","-1.70%"
"Jan 06, 2015","11.750","11.750","12.050","11.300","213.18K","-0.42%"
"Jan 05, 2015","11.800","12.100","12.750","11.800","89.73K","-4.84%"
"Jan 02, 2015","12.400","11.500","12.450","11.500","86.11K","1.64%"
"Dec 31, 2014","12.200","11.500","12.200","11.500","230.12K","4.27%"
"Dec 30, 2014","11.700","12.250","12.250","11.500","158.43K","-2.90%"
"Dec 29, 2014","12.050","12.150","12.300","11.700","180.05K","-1.23%"
"Dec 24, 2014","12.200","12.200","12.200","11.750","22.89K","1.67%"
"Dec 23, 2014","12.000","12.150","12.450","11.750","519.81K","0.84%"
"Dec 22, 2014","11.900","11.900","12.500","11.700","878.31K","2.59%"
"Dec 19, 2014","11.600","12.750","12.750","11.500","543.12K","-6.83%"
"Dec 18, 2014","12.450","12.500","13.450","11.726","828.19K","3.32%"
"Dec 17, 2014","12.050","12.400","12.700","11.800","692.38K","-3.21%"
"Dec 16, 2014","12.450","13.650","13.650","11.600","951.48K","-11.07%"
"Dec 15, 2014","14.000","14.150","15.100","13.700","505.07K","-4.76%"
"Dec 12, 2014","14.700","15.150","15.150","14.500","843.07K","-2.97%"
"Dec 11, 2014","15.150","15.200","15.450","15.000","272.83K","-2.26%"
"Dec 10, 2014","15.500","15.200","15.650","15.200","1.04M","0.65%"
"Dec 09, 2014","15.400","15.500","15.600","15.200","338.38K","-2.53%"
"Dec 08, 2014","15.800","16.300","16.400","15.500","358.14K","-4.24%"
"Dec 05, 2014","16.500","16.300","16.700","16.300","178.22K","0.61%"
"Dec 04, 2014","16.400","16.950","16.950","16.400","198.44K","-3.53%"
"Dec 03, 2014","17.000","15.950","17.000","15.700","185.98K","5.59%"
"Dec 02, 2014","16.100","16.900","17.000","16.100","116.14K","-4.73%"
"Dec 01, 2014","16.900","17.500","17.500","16.700","456.15K","-3.98%"
"Nov 28, 2014","17.600","17.700","17.800","17.300","520.99K","-2.22%"
"Nov 27, 2014","18.000","18.050","18.200","17.800","233.84K","-1.64%"
"Nov 26, 2014","18.300","18.750","18.750","18.100","124.96K","-1.08%"
"Nov 25, 2014","18.500","18.300","18.650","18.300","99.11K","0.00%"
"Nov 24, 2014","18.500","18.300","18.500","18.000","300.20K","2.78%"
"Nov 21, 2014","18.000","17.650","18.100","17.650","486.35K","1.98%"
"Nov 20, 2014","17.650","17.550","18.050","17.470","178.76K","-1.40%"
"Nov 19, 2014","17.900","18.000","18.000","17.750","72.26K","-0.56%"
"Nov 18, 2014","18.000","18.250","18.250","17.850","403.34K","-0.28%"
"Nov 17, 2014","18.050","17.950","18.200","17.800","111.22K","-1.37%"
"Nov 14, 2014","18.300","19.050","19.050","18.200","165.98K","-1.88%"
"Nov 13, 2014","18.650","19.300","19.300","18.100","152.54K","0.00%"
"Nov 12, 2014","18.650","18.650","19.000","18.550","100.59K","0.00%"
"Nov 11, 2014","18.650","19.850","19.850","18.650","107.81K","-3.87%"
"Nov 10, 2014","19.400","18.600","19.400","18.400","239.07K","6.01%"
"Nov 07, 2014","18.300","18.470","18.470","17.750","194.64K","-1.72%"
"Nov 06, 2014","18.620","18.410","19.400","18.410","308.87K","-0.05%"
"Nov 05, 2014","18.630","18.310","18.630","18.310","207.00K","-0.11%"
"Nov 04, 2014","18.650","18.450","18.660","18.160","138.99K","0.65%"
"Nov 03, 2014","18.530","18.500","18.600","18.020","459.87K","1.53%"
"Oct 31, 2014","18.250","17.800","18.450","17.760","662.15K","1.96%"
"Oct 30, 2014","17.900","17.580","17.980","17.490","418.38K","2.58%"
"Oct 29, 2014","17.450","18.200","18.200","17.390","454.67K","-0.06%"
"Oct 28, 2014","17.460","17.400","17.750","17.350","225.40K","-0.46%"
"Oct 27, 2014","17.540","17.200","17.650","17.200","91.96K","1.98%"
"Oct 24, 2014","17.200","17.010","17.200","16.960","45.90K","-0.58%"
"Oct 23, 2014","17.300","17.220","17.310","16.970","198.86K","1.41%"
"Oct 22, 2014","17.060","17.500","17.500","16.840","121.21K","-1.10%"
"Oct 21, 2014","17.250","17.190","17.270","17.120","96.15K","0.29%"
"Oct 20, 2014","17.200","17.520","17.600","16.930","179.21K","-0.58%"
"Oct 17, 2014","17.300","17.000","17.534","17.000","99.05K","0.41%"
"Oct 16, 2014","17.230","17.700","17.700","17.000","137.91K","-3.47%"
"Oct 15, 2014","17.850","17.520","17.900","17.370","147.92K","0.85%"
"Oct 14, 2014","17.700","17.500","18.001","17.500","186.45K","-0.11%"
"Oct 13, 2014","17.720","17.500","17.900","17.340","222.29K","2.19%"
"Oct 10, 2014","17.340","17.000","17.500","17.000","1.03M","3.58%"
"Oct 09, 2014","16.740","17.380","17.500","16.720","210.87K","-1.53%"
"Oct 08, 2014","17.000","17.030","17.470","16.920","201.80K","-2.30%"
"Oct 07, 2014","17.400","17.900","17.900","17.370","343.11K","-2.47%"
"Oct 06, 2014","17.840","17.600","17.900","17.600","317.44K","1.36%"
"Oct 03, 2014","17.600","17.800","17.990","17.510","87.23K","0.23%"
"Oct 02, 2014","17.560","18.200","18.280","17.370","913.66K","-5.13%"
"Oct 01, 2014","18.510","18.320","19.210","18.320","304.51K","0.33%"
"Sep 30, 2014","18.450","18.100","19.130","18.100","257.21K","-0.65%"
"Sep 29, 2014","18.570","18.100","18.810","18.100","322.50K","0.38%"
"Sep 26, 2014","18.500","18.700","18.700","18.060","234.71K","0.16%"
"Sep 25, 2014","18.470","18.320","18.910","18.010","115.15K","-0.05%"
"Sep 24, 2014","18.480","18.350","18.670","18.260","274.95K","0.00%"
"Sep 23, 2014","18.480","18.980","18.980","17.500","572.75K","-1.55%"
"Sep 22, 2014","18.770","19.200","19.200","18.770","90.22K","-0.95%"
"Sep 19, 2014","18.950","18.900","19.210","18.540","320.08K","0.16%"
"Sep 18, 2014","18.920","18.951","19.850","18.720","374.81K","-1.51%"
"Sep 17, 2014","19.210","19.750","19.750","18.800","587.73K","-2.59%"
"Sep 16, 2014","19.720","19.600","20.250","19.400","115.98K","-2.33%"
"Sep 15, 2014","20.190","20.160","20.330","19.760","80.44K","2.85%"
"Sep 12, 2014","19.630","19.600","20.350","19.300","299.19K","-0.36%"
"Sep 11, 2014","19.700","20.800","20.800","19.680","1.31M","-2.28%"
"Sep 10, 2014","20.160","20.700","20.700","19.970","110.43K","-1.71%"
"Sep 09, 2014","20.510","20.890","20.890","20.440","122.33K","-0.39%"
"Sep 08, 2014","20.590","20.600","20.700","20.070","153.02K","0.15%"
"Sep 05, 2014","20.560","19.930","20.890","19.600","245.31K","4.90%"
"Sep 04, 2014","19.600","19.150","19.740","18.750","311.40K","0.51%"
"Sep 03, 2014","19.500","18.670","19.870","18.110","646.68K","6.97%"
"Sep 02, 2014","18.230","18.640","18.640","18.100","174.52K","-0.65%"
"Sep 01, 2014","18.350","18.970","18.980","18.290","137.05K","-3.12%"
"Aug 29, 2014","18.940","19.160","19.170","18.730","208.62K","-0.26%"
"Aug 28, 2014","18.990","20.510","20.620","18.990","1.39M","-8.57%"
"Aug 27, 2014","20.770","20.710","20.830","20.240","60.99K","0.05%"
"Aug 26, 2014","20.760","21.160","21.160","20.630","74.82K","-0.91%"
"Aug 22, 2014","20.950","20.840","21.249","20.780","647.85K","-0.48%"
"Aug 21, 2014","21.050","20.400","21.140","20.400","654.79K","2.33%"
"Aug 20, 2014","20.570","20.710","20.980","20.500","302.89K","-1.11%"
"Aug 19, 2014","20.800","20.000","21.440","19.880","637.16K","4.79%"
"Aug 18, 2014","19.850","19.440","19.850","19.440","196.10K","2.69%"
"Aug 15, 2014","19.330","18.700","19.690","18.690","420.88K","3.92%"
"Aug 14, 2014","18.600","18.000","18.900","17.990","534.69K","3.91%"
"Aug 13, 2014","17.900","18.000","18.000","17.800","134.48K","-0.56%"
"Aug 12, 2014","18.000","17.840","18.200","17.690","196.14K","1.81%"
"Aug 11, 2014","17.680","17.200","17.820","17.020","166.22K","5.11%"
"Aug 08, 2014","16.820","16.900","16.900","16.300","281.14K","-0.47%"
"Aug 07, 2014","16.900","17.530","17.530","16.750","628.45K","-5.53%"
"Aug 06, 2014","17.890","18.400","18.720","17.790","309.12K","-3.82%"
"Aug 05, 2014","18.600","18.800","19.090","18.540","299.68K","-1.06%"
"Aug 04, 2014","18.800","18.330","18.850","18.330","168.98K","1.62%"
"Aug 01, 2014","18.500","18.900","19.120","18.120","459.65K","-3.90%"
"Jul 31, 2014","19.250","19.800","19.950","18.800","283.82K","-2.18%"
"Jul 30, 2014","19.680","19.800","20.160","19.560","669.41K","-1.25%"
"Jul 29, 2014","19.930","19.520","20.120","19.520","513.43K","-0.25%"
"Jul 28, 2014","19.980","19.410","20.190","19.410","296.90K","0.15%"
"Jul 25, 2014","19.950","20.010","20.400","19.650","472.22K","-1.29%"
"Jul 24, 2014","20.210","20.200","20.430","20.000","145.89K","0.05%"
"Jul 23, 2014","20.200","20.686","20.760","19.850","261.48K","-1.94%"
"Jul 22, 2014","20.600","20.500","20.890","20.500","218.21K","0.00%"
"Jul 21, 2014","20.600","20.320","20.760","20.270","155.81K","0.00%"
"Jul 18, 2014","20.600","20.990","20.990","20.410","156.81K","-1.90%"
"Jul 17, 2014","21.000","20.740","21.000","20.500","98.60K","-0.57%"
"Jul 16, 2014","21.120","20.850","21.281","20.560","315.93K","2.28%"
"Jul 15, 2014","20.650","20.990","20.990","20.370","520.40K","-1.67%"
"Jul 14, 2014","21.000","21.200","21.420","20.900","351.27K","-1.87%"
"Jul 11, 2014","21.400","21.940","22.020","17.778","895.60K","-3.95%"
"Jul 10, 2014","22.280","22.000","22.280","21.800","723.70K","2.20%"
"Jul 09, 2014","21.800","21.510","21.800","21.400","196.00K","0.23%"
"Jul 08, 2014","21.750","21.510","22.030","21.360","533.73K","1.40%"
"Jul 07, 2014","21.450","21.210","21.495","20.830","167.70K","1.66%"
"Jul 04, 2014","21.100","21.310","21.490","21.050","147.49K","-1.40%"
"Jul 03, 2014","21.400","21.300","21.510","21.220","566.30K","1.90%"
"Jul 02, 2014","21.000","21.360","21.740","20.999","226.40K","-2.69%"
"Jul 01, 2014","21.580","21.600","21.600","21.400","401.71K","-0.05%"
"Jun 30, 2014","21.590","21.310","21.720","21.180","327.93K","0.19%"
"Jun 27, 2014","21.550","21.100","21.550","21.030","178.44K","2.13%"
"Jun 26, 2014","21.100","21.150","21.380","20.980","531.63K","-0.24%"
"Jun 25, 2014","21.150","21.100","21.290","20.880","326.02K","-0.98%"
"Jun 24, 2014","21.360","20.610","21.580","20.610","493.03K","3.44%"
"Jun 23, 2014","20.650","20.990","21.020","20.500","71.46K","-0.29%"
"Jun 20, 2014","20.710","20.750","21.050","20.000","390.49K","-0.38%"
"Jun 19, 2014","20.790","21.050","21.250","20.660","175.02K","-1.19%"
"Jun 18, 2014","21.040","20.950","21.450","20.950","1.14M","0.43%"
"Jun 17, 2014","20.950","20.470","21.100","20.420","1.20M","3.20%"
"Jun 16, 2014","20.300","20.000","20.370","19.600","312.87K","2.53%"
"Jun 13, 2014","19.800","19.640","19.950","19.380","70.76K","2.22%"
"Jun 12, 2014","19.370","19.560","19.580","19.300","49.14K","-1.63%"
"Jun 11, 2014","19.690","19.800","20.000","19.690","111.53K","-1.30%"
"Jun 10, 2014","19.950","20.150","20.150","19.850","84.01K","-0.25%"
"Jun 09, 2014","20.000","20.080","20.250","20.000","67.66K","-1.23%"
"Jun 06, 2014","20.250","19.720","20.250","19.720","302.38K","1.71%"
"Jun 05, 2014","19.910","19.550","20.060","19.550","76.73K","0.66%"
"Jun 04, 2014","19.780","19.250","19.900","19.250","134.00K","2.49%"
"Jun 03, 2014","19.300","19.870","20.090","19.300","196.06K","-4.17%"
"Jun 02, 2014","20.140","20.000","20.510","19.900","382.12K","-0.30%"
"May 30, 2014","20.200","19.770","20.200","19.770","192.03K","1.00%"
"May 29, 2014","20.000","19.900","20.500","19.480","778.28K","-0.50%"
"May 28, 2014","20.100","19.360","20.130","19.350","299.09K","4.15%"
"May 27, 2014","19.300","19.670","19.700","19.130","193.97K","-2.03%"
"May 23, 2014","19.700","19.700","19.900","19.450","1.13M","0.00%"
"May 22, 2014","19.700","18.490","19.890","18.300","1.37M","7.65%"
"May 21, 2014","18.300","17.720","18.310","17.720","533.46K","2.01%"
"May 20, 2014","17.940","17.600","18.000","17.490","782.10K","2.51%"
"May 19, 2014","17.500","17.300","18.020","17.190","257.13K","0.81%"
"May 16, 2014","17.360","17.300","17.410","17.230","107.70K","-0.29%"
"May 15, 2014","17.410","17.830","17.830","17.340","286.21K","-1.92%"
"May 14, 2014","17.750","17.500","17.750","17.330","249.82K","1.43%"
"May 13, 2014","17.500","17.690","17.750","17.300","154.17K","1.74%"
"May 12, 2014","17.200","17.700","17.700","17.100","159.85K","-1.71%"
"May 09, 2014","17.500","17.820","17.820","17.250","38.84K","-1.69%"
"May 08, 2014","17.800","17.800","17.890","17.360","238.00K","0.51%"
"May 07, 2014","17.710","17.020","17.710","17.020","405.97K","2.61%"
"May 06, 2014","17.260","17.240","17.420","17.130","403.65K","0.35%"
"May 02, 2014","17.200","17.200","17.530","17.140","426.84K","-1.66%"
"May 01, 2014","17.490","17.470","17.610","17.420","55.48K","-0.51%"
"Apr 30, 2014","17.580","17.320","17.800","17.320","353.61K","-0.68%"
"Apr 29, 2014","17.700","16.710","17.710","16.710","330.47K","5.67%"
"Apr 28, 2014","16.750","17.000","17.000","16.400","485.58K","-2.33%"
"Apr 25, 2014","17.150","17.220","17.530","17.120","495.05K","-2.00%"
"Apr 24, 2014","17.500","17.700","18.000","17.340","735.71K","-0.23%"
"Apr 23, 2014","17.540","17.140","17.650","16.840","551.59K","3.30%"
"Apr 22, 2014","16.980","16.230","17.080","16.230","370.16K","1.56%"
"Apr 17, 2014","16.720","16.600","17.000","16.300","373.98K","0.78%"
"Apr 16, 2014","16.590","17.000","17.090","16.510","578.04K","-1.25%"
"Apr 15, 2014","16.800","17.340","17.530","16.800","446.19K","-3.50%"
"Apr 14, 2014","17.410","17.750","17.840","17.270","515.41K","-3.28%"
"Apr 11, 2014","18.000","17.900","18.310","17.790","972.81K","-1.10%"
"Apr 10, 2014","18.200","17.160","18.200","17.160","760.14K","6.00%"
"Apr 09, 2014","17.170","16.910","17.350","16.910","451.17K","0.23%"
"Apr 08, 2014","17.130","16.990","17.130","16.700","618.41K","1.36%"
"Apr 07, 2014","16.900","17.050","17.100","16.810","395.20K","-1.40%"
"Apr 04, 2014","17.140","16.510","17.160","16.510","238.41K","0.82%"
"Apr 03, 2014","17.000","16.700","17.130","16.630","852.27K","3.09%"
"Apr 02, 2014","16.490","16.490","16.490","16.250","683.96K","0.49%"
"Apr 01, 2014","16.410","15.880","16.420","15.600","213.95K","4.72%"
"Mar 31, 2014","15.670","15.290","15.670","15.220","328.83K","4.47%"
"Mar 28, 2014","15.000","15.000","15.440","14.997","640.01K","0.54%"
"Mar 27, 2014","14.920","15.100","15.330","14.920","301.95K","-2.29%"
"Mar 26, 2014","15.270","15.010","15.570","15.000","1.09M","1.46%"
"Mar 25, 2014","15.050","15.000","15.280","15.000","670.89K","0.40%"
"Mar 24, 2014","14.990","14.612","15.120","14.612","675.66K","0.74%"
"Mar 21, 2014","14.880","14.510","14.880","14.100","402.07K","1.16%"
"Mar 20, 2014","14.710","15.050","15.200","14.650","543.73K","-1.74%"
"Mar 19, 2014","14.970","15.700","15.700","14.950","563.42K","-3.42%"
"Mar 18, 2014","15.500","15.220","15.750","14.650","910.96K","3.75%"
"Mar 17, 2014","14.940","14.330","15.010","13.980","621.21K","7.87%"
"Mar 14, 2014","13.850","14.000","14.170","13.800","520.52K","-3.01%"
"Mar 13, 2014","14.280","14.920","15.020","14.070","821.29K","-5.12%"
"Mar 12, 2014","15.050","15.500","15.640","14.860","567.35K","-2.97%"
"Mar 11, 2014","15.510","15.900","16.040","15.260","702.27K","-2.02%"
"Mar 10, 2014","15.830","16.230","16.460","15.750","215.92K","-2.46%"
"Mar 07, 2014","16.230","16.750","16.750","15.940","748.01K","-3.39%"
"Mar 06, 2014","16.800","16.700","17.200","16.200","1.03M","0.90%"
"Mar 05, 2014","16.650","16.420","16.840","16.250","681.23K","1.09%"
"Mar 04, 2014","16.470","16.050","17.000","15.610","763.78K","3.91%"
"Mar 03, 2014","15.850","16.030","16.610","14.500","2.29M","-10.70%"
"Feb 28, 2014","17.750","17.300","17.920","17.300","534.64K","2.36%"
"Feb 27, 2014","17.340","17.710","17.760","17.270","448.72K","-2.03%"
"Feb 26, 2014","17.700","18.010","18.010","17.700","354.72K","-2.48%"
"Feb 25, 2014","18.150","18.200","18.250","17.690","593.23K","0.95%"
"Feb 24, 2014","17.980","18.490","18.490","17.850","113.57K","0.45%"
"Feb 21, 2014","17.900","17.870","17.920","17.800","433.13K","0.51%"
"Feb 20, 2014","17.810","17.800","18.000","17.750","363.02K","-1.06%"
"Feb 19, 2014","18.000","17.860","18.000","17.700","681.71K","0.56%"
"Feb 18, 2014","17.900","18.200","18.200","17.880","258.02K","-1.00%"
"Feb 17, 2014","18.080","18.350","18.380","17.980","469.63K","-0.50%"
"Feb 14, 2014","18.170","18.350","18.350","18.040","974.42K","-1.52%"
"Feb 13, 2014","18.450","18.800","18.800","18.290","632.05K","-1.49%"
"Feb 12, 2014","18.730","18.750","18.800","18.270","962.26K","0.70%"
"Feb 11, 2014","18.600","18.290","18.800","17.920","938.30K","2.76%"
"Feb 10, 2014","18.100","18.110","18.180","17.850","194.76K","1.00%"
"Feb 07, 2014","17.920","17.710","18.440","17.570","416.42K","1.53%"
"Feb 06, 2014","17.650","17.150","17.770","17.070","522.45K","2.32%"
"Feb 05, 2014","17.250","16.920","17.310","16.800","679.25K","1.95%"
"Feb 04, 2014","16.920","16.610","16.980","16.610","375.62K","1.08%"
"Feb 03, 2014","16.740","16.900","17.230","16.570","334.81K","-0.95%"
"Jan 31, 2014","16.900","17.000","17.130","16.780","259.18K","-1.46%"
"Jan 30, 2014","17.150","17.300","17.300","16.690","488.97K","-1.78%"
"Jan 29, 2014","17.460","18.000","18.150","17.220","260.32K","-3.27%"
"Jan 28, 2014","18.050","17.710","18.240","17.710","307.36K","0.56%"
"Jan 27, 2014","17.950","18.040","18.290","17.700","365.61K","-0.50%"
"Jan 24, 2014","18.040","18.440","18.511","17.930","674.30K","-1.69%"
"Jan 23, 2014","18.350","18.210","18.900","18.210","1.49M","3.97%"
"Jan 22, 2014","17.650","18.110","18.250","17.650","707.95K","-3.45%"
"Jan 21, 2014","18.280","17.920","18.470","17.920","773.32K","0.99%"
"Jan 20, 2014","18.100","17.880","18.100","17.510","836.30K","2.67%"
"Jan 17, 2014","17.630","17.790","17.830","17.560","255.63K","0.06%"
"Jan 16, 2014","17.620","17.740","17.940","17.500","81.12K","0.28%"
"Jan 15, 2014","17.570","17.200","17.720","17.200","367.60K","1.97%"
"Jan 14, 2014","17.230","17.080","17.350","17.080","928.85K","-2.05%"
"Jan 13, 2014","17.590","17.000","17.590","16.940","724.99K","3.47%"
"Jan 10, 2014","17.000","17.030","17.038","16.700","628.56K","0.59%"
"Jan 09, 2014","16.900","16.710","17.240","16.710","503.27K","1.20%"
"Jan 08, 2014","16.700","16.600","16.900","16.350","253.27K","0.60%"
"Jan 07, 2014","16.600","16.780","16.790","16.450","72.29K","1.22%"
"Jan 06, 2014","16.400","16.400","16.780","16.370","168.53K","0.00%"
"Jan 03, 2014","16.400","16.370","16.630","16.250","123.85K","-0.55%"
"Jan 02, 2014","16.490","16.400","16.890","16.400","15.29K","-1.67%"
"Dec 31, 2013","16.770","16.750","16.770","16.530","51.35K","1.21%"
"Dec 30, 2013","16.570","16.500","16.570","16.240","181.54K","1.04%"
"Dec 27, 2013","16.400","16.500","16.520","16.340","122.15K","-0.61%"
"Dec 24, 2013","16.500","16.500","16.640","16.420","142.50K","0.61%"
"Dec 23, 2013","16.400","16.300","16.470","16.300","279.08K","0.61%"
"Dec 20, 2013","16.300","16.300","16.351","16.250","625.98K","-0.55%"
"Dec 19, 2013","16.390","16.200","16.430","16.000","1.25M","0.55%"
"Dec 18, 2013","16.300","16.010","16.350","15.990","280.78K","0.25%"
"Dec 17, 2013","16.260","16.092","16.450","16.000","329.44K","1.12%"
"Dec 16, 2013","16.080","15.950","16.310","15.950","2.11M","-0.74%"
"Dec 13, 2013","16.200","16.070","16.200","15.880","488.14K","0.25%"
"Dec 12, 2013","16.160","16.100","16.290","16.100","141.38K","-0.25%"
"Dec 11, 2013","16.200","16.140","16.290","16.140","320.13K","-0.92%"
"Dec 10, 2013","16.350","16.500","16.500","16.300","175.69K","-2.04%"
"Dec 09, 2013","16.690","16.690","16.970","16.610","506.29K","0.60%"
"Dec 06, 2013","16.590","16.390","16.670","16.350","151.23K","1.47%"
"Dec 05, 2013","16.350","16.500","16.500","16.270","215.75K","-0.61%"
"Dec 04, 2013","16.450","16.630","16.630","16.160","194.90K","-0.18%"
"Dec 03, 2013","16.480","16.700","16.700","16.100","274.05K","-2.72%"
"Dec 02, 2013","16.940","16.800","17.040","16.780","113.45K","-0.35%"
"Nov 29, 2013","17.000","16.740","17.000","16.740","149.46K","0.71%"
"Nov 28, 2013","16.880","16.760","16.980","16.750","88.89K","-0.12%"
"Nov 27, 2013","16.900","16.740","17.170","16.650","158.52K","-0.29%"
"Nov 26, 2013","16.950","16.750","16.990","16.750","70.78K","-0.06%"
"Nov 25, 2013","16.960","16.970","17.000","16.770","222.16K","-0.24%"
"Nov 22, 2013","17.000","16.950","17.050","16.900","430.51K","-0.29%"
"Nov 21, 2013","17.050","17.330","17.330","16.880","282.93K","-1.45%"
"Nov 20, 2013","17.300","17.360","17.450","17.260","176.50K","-0.75%"
"Nov 19, 2013","17.430","17.360","17.480","17.330","192.58K","0.17%"
"Nov 18, 2013","17.400","17.500","17.530","17.360","537.78K","-0.57%"
"Nov 15, 2013","17.500","17.540","17.570","17.200","879.63K","-0.28%"
"Nov 14, 2013","17.550","17.660","17.760","17.370","417.85K","0.29%"
"Nov 13, 2013","17.500","17.400","17.950","17.020","1.27M","0.29%"
"Nov 12, 2013","17.450","16.600","17.760","16.600","1.68M","6.86%"
"Nov 11, 2013","16.330","16.470","16.470","16.220","110.23K","-0.43%"
"Nov 08, 2013","16.400","16.300","16.650","16.250","679.98K","0.00%"
"Nov 07, 2013","16.400","16.260","16.550","16.260","207.04K","0.24%"
"Nov 06, 2013","16.360","16.390","16.500","16.200","172.83K","-0.24%"
"Nov 05, 2013","16.400","16.352","16.480","16.300","688.92K","0.31%"
"Nov 04, 2013","16.350","16.590","16.590","15.980","88.10K","0.12%"
"Nov 01, 2013","16.330","15.880","16.700","15.880","420.89K","0.80%"
"Oct 31, 2013","16.200","16.100","16.200","15.810","348.71K","0.75%"
"Oct 30, 2013","16.080","16.400","16.800","16.000","316.98K","-1.05%"
"Oct 29, 2013","16.250","16.250","16.290","16.160","111.60K","0.00%"
"Oct 28, 2013","16.250","15.950","16.410","15.950","1.29M","1.12%"
"Oct 25, 2013","16.070","15.760","16.180","15.760","763.54K","0.44%"
"Oct 24, 2013","16.000","15.990","16.140","15.750","485.50K","1.27%"
"Oct 23, 2013","15.800","15.670","15.930","15.620","147.97K","-0.69%"
"Oct 22, 2013","15.910","15.500","16.110","15.500","405.66K","1.92%"
"Oct 21, 2013","15.610","15.500","15.890","15.500","125.57K","0.71%"
"Oct 18, 2013","15.500","15.740","15.860","15.500","185.20K","-0.90%"
"Oct 17, 2013","15.640","15.750","15.860","15.500","180.92K","0.26%"
"Oct 16, 2013","15.600","16.090","16.090","15.110","423.51K","-2.19%"
"Oct 15, 2013","15.950","16.400","16.440","15.900","745.36K","-2.09%"
"Oct 14, 2013","16.290","16.510","16.890","16.250","553.73K","-3.61%"
"Oct 11, 2013","16.900","17.000","17.380","16.680","1.01M","-3.70%"
